administration_date;region_name;age_range;supplier;first_dose;second_dose;Total_doses
2021-02-25;Abruzzo;16-19;Pfizer/BioNTech;2;0;2
2021-02-25;Abruzzo;20-29;Pfizer/BioNTech;52;27;79
2021-02-25;Abruzzo;30-39;Pfizer/BioNTech;81;110;191
2021-02-25;Abruzzo;40-49;Pfizer/BioNTech;73;134;207
2021-02-25;Abruzzo;50-59;Pfizer/BioNTech;136;136;272
2021-02-25;Abruzzo;60-69;Pfizer/BioNTech;116;92;208
2021-02-25;Abruzzo;70-79;Pfizer/BioNTech;24;26;50
2021-02-25;Abruzzo;80-89;Pfizer/BioNTech;1167;3;1170
2021-02-25;Abruzzo;90+;Pfizer/BioNTech;303;0;303
2021-02-25;Basilicata;20-29;Pfizer/BioNTech;0;2;2
2021-02-25;Basilicata;30-39;Pfizer/BioNTech;7;2;9
2021-02-25;Basilicata;40-49;Pfizer/BioNTech;7;11;18
2021-02-25;Basilicata;50-59;Pfizer/BioNTech;6;15;21
2021-02-25;Basilicata;60-69;Pfizer/BioNTech;9;13;22
2021-02-25;Basilicata;70-79;Pfizer/BioNTech;6;3;9
2021-02-25;Basilicata;80-89;Pfizer/BioNTech;1309;0;1309
2021-02-25;Basilicata;90+;Pfizer/BioNTech;267;0;267
2021-02-25;Calabria;20-29;Pfizer/BioNTech;53;39;92
2021-02-25;Calabria;30-39;Pfizer/BioNTech;110;99;209
2021-02-25;Calabria;40-49;Pfizer/BioNTech;146;113;259
2021-02-25;Calabria;50-59;Pfizer/BioNTech;151;114;265
2021-02-25;Calabria;60-69;Pfizer/BioNTech;135;132;267
2021-02-25;Calabria;70-79;Pfizer/BioNTech;78;48;126
2021-02-25;Calabria;80-89;Pfizer/BioNTech;867;22;889
2021-02-25;Calabria;90+;Pfizer/BioNTech;169;10;179
2021-02-25;Campania;16-19;Pfizer/BioNTech;3;6;9
2021-02-25;Campania;20-29;Pfizer/BioNTech;90;172;262
2021-02-25;Campania;30-39;Pfizer/BioNTech;148;190;338
2021-02-25;Campania;40-49;Pfizer/BioNTech;126;191;317
2021-02-25;Campania;50-59;Pfizer/BioNTech;176;158;334
2021-02-25;Campania;60-69;Pfizer/BioNTech;120;183;303
2021-02-25;Campania;70-79;Pfizer/BioNTech;45;115;160
2021-02-25;Campania;80-89;Pfizer/BioNTech;4830;70;4900
2021-02-25;Campania;90+;Pfizer/BioNTech;673;29;702
2021-02-25;Emilia-Romagna;16-19;Pfizer/BioNTech;1;3;4
2021-02-25;Emilia-Romagna;20-29;Pfizer/BioNTech;30;140;170
2021-02-25;Emilia-Romagna;30-39;Pfizer/BioNTech;50;137;187
2021-02-25;Emilia-Romagna;40-49;Pfizer/BioNTech;68;163;231
2021-02-25;Emilia-Romagna;50-59;Pfizer/BioNTech;85;221;306
2021-02-25;Emilia-Romagna;60-69;Pfizer/BioNTech;72;130;202
2021-02-25;Emilia-Romagna;70-79;Pfizer/BioNTech;51;43;94
2021-02-25;Emilia-Romagna;80-89;Pfizer/BioNTech;5022;66;5088
2021-02-25;Emilia-Romagna;90+;Pfizer/BioNTech;2140;51;2191
2021-02-25;Friuli-Venezia Giulia;20-29;Pfizer/BioNTech;12;1;13
2021-02-25;Friuli-Venezia Giulia;30-39;Pfizer/BioNTech;14;1;15
2021-02-25;Friuli-Venezia Giulia;40-49;Pfizer/BioNTech;16;0;16
2021-02-25;Friuli-Venezia Giulia;50-59;Pfizer/BioNTech;13;0;13
2021-02-25;Friuli-Venezia Giulia;60-69;Pfizer/BioNTech;12;0;12
2021-02-25;Friuli-Venezia Giulia;70-79;Pfizer/BioNTech;7;3;10
2021-02-25;Friuli-Venezia Giulia;80-89;Pfizer/BioNTech;1234;8;1242
2021-02-25;Friuli-Venezia Giulia;90+;Pfizer/BioNTech;189;12;201
2021-02-25;Lazio;16-19;Pfizer/BioNTech;4;2;6
2021-02-25;Lazio;20-29;Pfizer/BioNTech;107;132;239
2021-02-25;Lazio;30-39;Pfizer/BioNTech;135;133;268
2021-02-25;Lazio;40-49;Pfizer/BioNTech;207;158;365
2021-02-25;Lazio;50-59;Pfizer/BioNTech;324;205;529
2021-02-25;Lazio;60-69;Pfizer/BioNTech;321;116;437
2021-02-25;Lazio;70-79;Pfizer/BioNTech;221;55;276
2021-02-25;Lazio;80-89;Pfizer/BioNTech;3793;71;3864
2021-02-25;Lazio;90+;Pfizer/BioNTech;809;58;867
2021-02-25;Liguria;20-29;Pfizer/BioNTech;14;16;30
2021-02-25;Liguria;30-39;Pfizer/BioNTech;32;19;51
2021-02-25;Liguria;40-49;Pfizer/BioNTech;61;21;82
2021-02-25;Liguria;50-59;Pfizer/BioNTech;65;34;99
2021-02-25;Liguria;60-69;Pfizer/BioNTech;102;26;128
2021-02-25;Liguria;70-79;Pfizer/BioNTech;53;5;58
2021-02-25;Liguria;80-89;Pfizer/BioNTech;1958;5;1963
2021-02-25;Liguria;90+;Pfizer/BioNTech;565;4;569
2021-02-25;Lombardia;16-19;Pfizer/BioNTech;15;0;15
2021-02-25;Lombardia;20-29;Pfizer/BioNTech;297;98;395
2021-02-25;Lombardia;30-39;Pfizer/BioNTech;381;158;539
2021-02-25;Lombardia;40-49;Pfizer/BioNTech;489;226;715
2021-02-25;Lombardia;50-59;Pfizer/BioNTech;550;302;852
2021-02-25;Lombardia;60-69;Pfizer/BioNTech;367;146;513
2021-02-25;Lombardia;70-79;Pfizer/BioNTech;251;109;360
2021-02-25;Lombardia;80-89;Pfizer/BioNTech;6992;297;7289
2021-02-25;Lombardia;90+;Pfizer/BioNTech;1435;217;1652
2021-02-25;Marche;20-29;Pfizer/BioNTech;71;1;72
2021-02-25;Marche;30-39;Pfizer/BioNTech;78;6;84
2021-02-25;Marche;40-49;Pfizer/BioNTech;78;13;91
2021-02-25;Marche;50-59;Pfizer/BioNTech;88;10;98
